path,source_status,subsystem,include_or_exclude,reason,target_commit,validation
dropin-earth/infra/cloudflare/.wrangler/state/v3/cache/miniflare-CacheObject/metadata.sqlite-wal,untracked,X generated-artifact,exclude,"generated build, runtime, test, or cache output",EXCLUDED,path_and_boundary_reviewed
dropin-earth/infra/cloudflare/canopyproof-api-proxy.ts,tracked_modified,F verify-only-security,include,authority code or validation owned by its dependency-complete subsystem,PENDING_F_VERIFY_ONLY_SECURITY,pending_clean_replay
dropin-earth/infra/cloudflare/canopyproof-api-proxy.wrangler.toml.example,untracked,I validation-coverage,include,non-executing infrastructure or observability configuration,PENDING_I_VALIDATION_COVERAGE,pending_clean_replay
dropin-earth/infra/cloudflare/canopyproof-terraform.tf.example,untracked,I validation-coverage,include,non-executing infrastructure or observability configuration,PENDING_I_VALIDATION_COVERAGE,pending_clean_replay
dropin-earth/infra/cloudflare/canopyproof-web-opennext.wrangler.toml.example,untracked,I validation-coverage,include,non-executing infrastructure or observability configuration,PENDING_I_VALIDATION_COVERAGE,pending_clean_replay
dropin-earth/infra/mqtt/mosquitto.conf,untracked,X unapproved-or-unclassified,exclude,no explicit Phase R0 allowlist rule,EXCLUDED,path_and_boundary_reviewed
dropin-earth/infra/observability/opentelemetry-collector.yaml,untracked,F verify-only-security,include,authority code or validation owned by its dependency-complete subsystem,PENDING_F_VERIFY_ONLY_SECURITY,pending_clean_replay
dropin-earth/infra/observability/prometheus-rules-canopyproof.yaml,untracked,F verify-only-security,include,authority code or validation owned by its dependency-complete subsystem,PENDING_F_VERIFY_ONLY_SECURITY,pending_clean_replay
dropin-earth/integrations/fiftyone/.gitignore,untracked,G evidence-orchestration,include,existing local review integration; no production activation,PENDING_G_EVIDENCE_ORCHESTRATION,pending_clean_replay
dropin-earth/integrations/fiftyone/adapter/manifest.ts,untracked,G evidence-orchestration,include,existing local review integration; no production activation,PENDING_G_EVIDENCE_ORCHESTRATION,pending_clean_replay
dropin-earth/integrations/fiftyone/docker/README.md,untracked,G evidence-orchestration,include,existing local review integration; no production activation,PENDING_G_EVIDENCE_ORCHESTRATION,pending_clean_replay
dropin-earth/integrations/fiftyone/plugins/canopyproof-review/__init__.py,untracked,G evidence-orchestration,include,existing local review integration; no production activation,PENDING_G_EVIDENCE_ORCHESTRATION,pending_clean_replay
dropin-earth/integrations/fiftyone/plugins/canopyproof-review/canopyproof_client.py,untracked,G evidence-orchestration,include,existing local review integration; no production activation,PENDING_G_EVIDENCE_ORCHESTRATION,pending_clean_replay
dropin-earth/integrations/fiftyone/plugins/canopyproof-review/fiftyone.yml,untracked,G evidence-orchestration,include,existing local review integration; no production activation,PENDING_G_EVIDENCE_ORCHESTRATION,pending_clean_replay
dropin-earth/integrations/fiftyone/pyproject.toml,untracked,G evidence-orchestration,include,existing local review integration; no production activation,PENDING_G_EVIDENCE_ORCHESTRATION,pending_clean_replay
dropin-earth/integrations/fiftyone/README.md,untracked,G evidence-orchestration,include,existing local review integration; no production activation,PENDING_G_EVIDENCE_ORCHESTRATION,pending_clean_replay
dropin-earth/integrations/fiftyone/tests/test_canopyproof_client.py,untracked,G evidence-orchestration,include,existing local review integration; no production activation,PENDING_G_EVIDENCE_ORCHESTRATION,pending_clean_replay
dropin-earth/package-lock.json,tracked_modified,S shared-build-plumbing,include,shared manifest must evolve minimally with each independently validated authority slice,PENDING_S_SHARED_BUILD_PLUMBING,pending_clean_replay
dropin-earth/package.json,tracked_modified,S shared-build-plumbing,include,shared manifest must evolve minimally with each independently validated authority slice,PENDING_S_SHARED_BUILD_PLUMBING,pending_clean_replay
dropin-earth/packages/crypto/src/index.ts,tracked_modified,H trust-kernel-postgres,include,workspace and API integration plumbing required by canonical authorities,PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/packages/dropin-avs/package.json,untracked,X non-R0-dropin-package,exclude,separate Dropin prototype/package is not required by approved CanopyProof slices,EXCLUDED,path_and_boundary_reviewed
dropin-earth/packages/dropin-avs/src/index.ts,untracked,X non-R0-dropin-package,exclude,separate Dropin prototype/package is not required by approved CanopyProof slices,EXCLUDED,path_and_boundary_reviewed
dropin-earth/packages/dropin-avs/src/operator-registry.ts,untracked,X non-R0-dropin-package,exclude,separate Dropin prototype/package is not required by approved CanopyProof slices,EXCLUDED,path_and_boundary_reviewed
dropin-earth/packages/dropin-avs/src/slashing.ts,untracked,X non-R0-dropin-package,exclude,separate Dropin prototype/package is not required by approved CanopyProof slices,EXCLUDED,path_and_boundary_reviewed
dropin-earth/packages/dropin-avs/src/task-manager.ts,untracked,X non-R0-dropin-package,exclude,separate Dropin prototype/package is not required by approved CanopyProof slices,EXCLUDED,path_and_boundary_reviewed
dropin-earth/packages/dropin-avs/src/types.ts,untracked,X non-R0-dropin-package,exclude,separate Dropin prototype/package is not required by approved CanopyProof slices,EXCLUDED,path_and_boundary_reviewed
dropin-earth/packages/dropin-avs/src/utils.ts,untracked,X non-R0-dropin-package,exclude,separate Dropin prototype/package is not required by approved CanopyProof slices,EXCLUDED,path_and_boundary_reviewed
dropin-earth/packages/dropin-avs/tsconfig.json,untracked,X non-R0-dropin-package,exclude,separate Dropin prototype/package is not required by approved CanopyProof slices,EXCLUDED,path_and_boundary_reviewed
dropin-earth/packages/dropin-cloudflare/package.json,untracked,X non-R0-dropin-package,exclude,separate Dropin prototype/package is not required by approved CanopyProof slices,EXCLUDED,path_and_boundary_reviewed
dropin-earth/packages/dropin-cloudflare/src/canopyproof-api-proxy.ts,untracked,X non-R0-dropin-package,exclude,separate Dropin prototype/package is not required by approved CanopyProof slices,EXCLUDED,path_and_boundary_reviewed
dropin-earth/packages/dropin-cloudflare/src/canopyproof-edge-observability.ts,untracked,X non-R0-dropin-package,exclude,separate Dropin prototype/package is not required by approved CanopyProof slices,EXCLUDED,path_and_boundary_reviewed
dropin-earth/packages/dropin-cloudflare/src/index.ts,untracked,X non-R0-dropin-package,exclude,separate Dropin prototype/package is not required by approved CanopyProof slices,EXCLUDED,path_and_boundary_reviewed
dropin-earth/packages/dropin-cloudflare/tsconfig.json,untracked,X non-R0-dropin-package,exclude,separate Dropin prototype/package is not required by approved CanopyProof slices,EXCLUDED,path_and_boundary_reviewed
dropin-earth/packages/dropin-cognition/package.json,untracked,X non-R0-dropin-package,exclude,separate Dropin prototype/package is not required by approved CanopyProof slices,EXCLUDED,path_and_boundary_reviewed
dropin-earth/packages/dropin-cognition/src/challenge.ts,untracked,X non-R0-dropin-package,exclude,separate Dropin prototype/package is not required by approved CanopyProof slices,EXCLUDED,path_and_boundary_reviewed
dropin-earth/packages/dropin-cognition/src/cli.ts,untracked,X non-R0-dropin-package,exclude,separate Dropin prototype/package is not required by approved CanopyProof slices,EXCLUDED,path_and_boundary_reviewed
dropin-earth/packages/dropin-cognition/src/embodied.ts,untracked,X non-R0-dropin-package,exclude,separate Dropin prototype/package is not required by approved CanopyProof slices,EXCLUDED,path_and_boundary_reviewed
dropin-earth/packages/dropin-cognition/src/environmental-graph.ts,untracked,X non-R0-dropin-package,exclude,separate Dropin prototype/package is not required by approved CanopyProof slices,EXCLUDED,path_and_boundary_reviewed
dropin-earth/packages/dropin-cognition/src/index.ts,untracked,X non-R0-dropin-package,exclude,separate Dropin prototype/package is not required by approved CanopyProof slices,EXCLUDED,path_and_boundary_reviewed
dropin-earth/packages/dropin-cognition/src/security.ts,untracked,X non-R0-dropin-package,exclude,separate Dropin prototype/package is not required by approved CanopyProof slices,EXCLUDED,path_and_boundary_reviewed
dropin-earth/packages/dropin-cognition/src/settlement.ts,untracked,X non-R0-dropin-package,exclude,separate Dropin prototype/package is not required by approved CanopyProof slices,EXCLUDED,path_and_boundary_reviewed
dropin-earth/packages/dropin-cognition/src/types.ts,untracked,X non-R0-dropin-package,exclude,separate Dropin prototype/package is not required by approved CanopyProof slices,EXCLUDED,path_and_boundary_reviewed
dropin-earth/packages/dropin-cognition/src/utils.ts,untracked,X non-R0-dropin-package,exclude,separate Dropin prototype/package is not required by approved CanopyProof slices,EXCLUDED,path_and_boundary_reviewed
dropin-earth/packages/dropin-cognition/src/verification.ts,untracked,X non-R0-dropin-package,exclude,separate Dropin prototype/package is not required by approved CanopyProof slices,EXCLUDED,path_and_boundary_reviewed
dropin-earth/packages/dropin-cognition/src/world-model.ts,untracked,X non-R0-dropin-package,exclude,separate Dropin prototype/package is not required by approved CanopyProof slices,EXCLUDED,path_and_boundary_reviewed
dropin-earth/packages/dropin-cognition/tsconfig.json,untracked,X non-R0-dropin-package,exclude,separate Dropin prototype/package is not required by approved CanopyProof slices,EXCLUDED,path_and_boundary_reviewed
dropin-earth/packages/dropin-dashboard/package.json,untracked,X non-R0-dropin-package,exclude,separate Dropin prototype/package is not required by approved CanopyProof slices,EXCLUDED,path_and_boundary_reviewed
dropin-earth/packages/dropin-dashboard/src/data/challengeMetricsAdapter.ts,untracked,X non-R0-dropin-package,exclude,separate Dropin prototype/package is not required by approved CanopyProof slices,EXCLUDED,path_and_boundary_reviewed
dropin-earth/packages/dropin-dashboard/src/data/deterministic.ts,untracked,X non-R0-dropin-package,exclude,separate Dropin prototype/package is not required by approved CanopyProof slices,EXCLUDED,path_and_boundary_reviewed
dropin-earth/packages/dropin-dashboard/src/data/impactMetricsAdapter.ts,untracked,X non-R0-dropin-package,exclude,separate Dropin prototype/package is not required by approved CanopyProof slices,EXCLUDED,path_and_boundary_reviewed
dropin-earth/packages/dropin-dashboard/src/data/satelliteFeedAdapter.ts,untracked,X non-R0-dropin-package,exclude,separate Dropin prototype/package is not required by approved CanopyProof slices,EXCLUDED,path_and_boundary_reviewed
dropin-earth/packages/dropin-dashboard/src/data/treasuryMetricsAdapter.ts,untracked,X non-R0-dropin-package,exclude,separate Dropin prototype/package is not required by approved CanopyProof slices,EXCLUDED,path_and_boundary_reviewed
dropin-earth/packages/dropin-dashboard/src/data/validatorMetricsAdapter.ts,untracked,X non-R0-dropin-package,exclude,separate Dropin prototype/package is not required by approved CanopyProof slices,EXCLUDED,path_and_boundary_reviewed
dropin-earth/packages/dropin-dashboard/src/index.ts,untracked,X non-R0-dropin-package,exclude,separate Dropin prototype/package is not required by approved CanopyProof slices,EXCLUDED,path_and_boundary_reviewed
dropin-earth/packages/dropin-dashboard/src/safety.ts,untracked,X non-R0-dropin-package,exclude,separate Dropin prototype/package is not required by approved CanopyProof slices,EXCLUDED,path_and_boundary_reviewed
dropin-earth/packages/dropin-dashboard/src/types.ts,untracked,X non-R0-dropin-package,exclude,separate Dropin prototype/package is not required by approved CanopyProof slices,EXCLUDED,path_and_boundary_reviewed
dropin-earth/packages/dropin-dashboard/src/widgets/carbon-flow-widget.tsx,untracked,X non-R0-dropin-package,exclude,separate Dropin prototype/package is not required by approved CanopyProof slices,EXCLUDED,path_and_boundary_reviewed
dropin-earth/packages/dropin-dashboard/src/widgets/challenge-alert-widget.tsx,untracked,X non-R0-dropin-package,exclude,separate Dropin prototype/package is not required by approved CanopyProof slices,EXCLUDED,path_and_boundary_reviewed
dropin-earth/packages/dropin-dashboard/src/widgets/impact-ticker.tsx,untracked,X non-R0-dropin-package,exclude,separate Dropin prototype/package is not required by approved CanopyProof slices,EXCLUDED,path_and_boundary_reviewed
dropin-earth/packages/dropin-dashboard/src/widgets/region-health-widget.tsx,untracked,X non-R0-dropin-package,exclude,separate Dropin prototype/package is not required by approved CanopyProof slices,EXCLUDED,path_and_boundary_reviewed
dropin-earth/packages/dropin-dashboard/src/widgets/shared.tsx,untracked,X non-R0-dropin-package,exclude,separate Dropin prototype/package is not required by approved CanopyProof slices,EXCLUDED,path_and_boundary_reviewed
dropin-earth/packages/dropin-dashboard/src/widgets/tree-survival-widget.tsx,untracked,X non-R0-dropin-package,exclude,separate Dropin prototype/package is not required by approved CanopyProof slices,EXCLUDED,path_and_boundary_reviewed
dropin-earth/packages/dropin-dashboard/src/widgets/validator-status-widget.tsx,untracked,X non-R0-dropin-package,exclude,separate Dropin prototype/package is not required by approved CanopyProof slices,EXCLUDED,path_and_boundary_reviewed
dropin-earth/packages/dropin-dashboard/tsconfig.json,untracked,X non-R0-dropin-package,exclude,separate Dropin prototype/package is not required by approved CanopyProof slices,EXCLUDED,path_and_boundary_reviewed
dropin-earth/packages/dropin-feeds/package.json,untracked,X non-R0-dropin-package,exclude,separate Dropin prototype/package is not required by approved CanopyProof slices,EXCLUDED,path_and_boundary_reviewed
dropin-earth/packages/dropin-feeds/src/environmental-feed.ts,untracked,X non-R0-dropin-package,exclude,separate Dropin prototype/package is not required by approved CanopyProof slices,EXCLUDED,path_and_boundary_reviewed
dropin-earth/packages/dropin-feeds/src/index.ts,untracked,X non-R0-dropin-package,exclude,separate Dropin prototype/package is not required by approved CanopyProof slices,EXCLUDED,path_and_boundary_reviewed
